id,text,label,permalink
48618226,David Ahl's Basic Computer Games Ported to C,story,https://news.ycombinator.com/item?id=48618226
48585476,Best resources for learning how to build a forum back end? I think it would be useful to be able to spin up a forum on a device like an old phone. Are their any available resources out there or similar projects that already exist?,ask_hn,https://news.ycombinator.com/item?id=48585476
48616741,Beast: Inference Economy Inversion in Agentic Coding Systems,story,https://news.ycombinator.com/item?id=48616741
48568372,"Does your mind drift while waiting for AI prompts to finish? I've been a software engineer for 9 years now, and I noticed a very new weirdness in my workflows. Once I finish the architecture of a project and i have my context engineering prompt ready, I hit SEND, and then is just void lol. I have realized that between that time of waiting till AI is done, my mind drifts, I go use other apps, search random stuff and if AI fucks things up I go back and forth supervising it. I feel like this whole experience has generated some kind of fatigue and comes with a lot of cognitive overload. Do you fol",ask_hn,https://news.ycombinator.com/item?id=48568372
48617129,A neuro-adaptive OS concept for energy efficiency and execution-path attestation,story,https://news.ycombinator.com/item?id=48617129
48618555,Robotics Teams Are Rebuilding the Data Stack from Scratch,story,https://news.ycombinator.com/item?id=48618555
48614526,"Rocannon – Any Ansible module to MCP Tool, record sessions as playbooks I've been using Ansible for IT automation for a while, and the process of writing imperative playbooks in something that looks closer to English I felt was a good fit to design MCP tooling around. I specifically wanted to have a process of running Ansible modules directly as tools from an LLM and record it so my exploratory sessions can become runnable playbooks. The ansible-doc command already emits the schema for each module, so tool calling is nice and structured, and it feels nice to have this available ad-hoc with all",show_hn,https://news.ycombinator.com/item?id=48614526
48614399,Rlsgate – Block the Supabase RLS leak before you deploy (CLI),show_hn,https://news.ycombinator.com/item?id=48614399
48548060,Looking for a front end dev to help me build a math website zero ai use pls,ask_hn,https://news.ycombinator.com/item?id=48548060
48592879,"Hermzner – Provisioning an Hardened Hermes Agent on Hetzner VPS Hello, I've created this project to simplify the provisioning of Hermes on Hetzner VPS. The goal is adopting good security defaults to deploy Hermes Agent on Ubuntu 24 LTS + Tailscale. I've added also backups and the optional installation of Mnemosyne as light memory provider. I'm currently working on it, any feedback is appreciated",show_hn,https://news.ycombinator.com/item?id=48592879
48564191,"Would you want to know when and how you die? If you had a time machine, and the only thing you could use it for was to go see yourself in the future die would you use it or not? Why or why not?",ask_hn,https://news.ycombinator.com/item?id=48564191
48618481,Printing Gaussian Splats,story,https://news.ycombinator.com/item?id=48618481
48538013,Do you have AI psychosis?,ask_hn,https://news.ycombinator.com/item?id=48538013
48540508,How do you handle release notes for non-technical users?,ask_hn,https://news.ycombinator.com/item?id=48540508
48604799,"Adding congestion control and retry tokens to a reliable UDP transport I've been experimenting with USTP-Secure, a reliable UDP transport I've been building. The latest version adds: Optional congestion control Retry tokens to reduce amplification risk Optional cleartext + HMAC mode (integrity without encryption) Authenticated ACK/NACK packets One design choice I'm still thinking about is congestion control for an intentionally unordered reliable transport. Unlike TCP, USTPS doesn't enforce ordered delivery at the transport layer. Missing packets can be retransmitted selectively while newer pa",ask_hn,https://news.ycombinator.com/item?id=48604799
48548883,"Reviews have become expensive, rewrites have become cheap [link redacted]",ask_hn,https://news.ycombinator.com/item?id=48548883
48559648,Is there a Vim/Emacs for video editing?,ask_hn,https://news.ycombinator.com/item?id=48559648
48586030,"Do we need GPUs for intelligence, or just for matrix multiplication? The brain runs on 20W. It doesn't do matrix math. It routes sparse signals through a graph where each node makes a local weighted decision. Intelligence emerges from the path, not from a global forward pass. GPUs were adopted for AI because matrix multiplication is embarrassingly parallel. But is matrix multiplication actually required for intelligence — or is it just the only method we've tried at scale?",ask_hn,https://news.ycombinator.com/item?id=48586030
48602732,https://bill.today –> use a local folder to do your billing,show_hn,https://news.ycombinator.com/item?id=48602732
48567611,Dev Team's Support Email Problem Is a Coordination Problem https://blog.seaticket.ai/your-dev-teams-support-email-problem-is-a-coordination-problem-c15d72997c6a,ask_hn,https://news.ycombinator.com/item?id=48567611
48619290,Don't rely on instructions; use Agent Hooks to enforce guardrails,story,https://news.ycombinator.com/item?id=48619290
48618086,100 Greatest Bird Names of All Time,story,https://news.ycombinator.com/item?id=48618086
48596545,"Developer APIs for parsing and tailoring CVS Currently, we support individual developers, and we are planning to support Teams and Organizations when we get funding. For Templates, we support specific templates for response, and we are working on supporting user templates for the preferred response of a parsed resume. The usage is being tracked, and we use API keys as an auth layer. The limits are currently guarded via token usage, and we are also planning to support BYOK model, so developers will use their keys and preferred models with small fees for service. check: https://civify.cv",ask_hn,https://news.ycombinator.com/item?id=48596545
48613130,"Botacts – Phonebook of AI Bots Most apps on your phone could be an agent you chat with or talk to. But where are they? I put together a phonebook of these AI bots. Still scraping, will add more as we go. Know one that should be listed? There's a suggest form. Stack is Astro + Cloudflare to keep it simple. Cala.ai for scraping (free credits from a hackathon)",show_hn,https://news.ycombinator.com/item?id=48613130
48614229,"Codeflowmap – map a codebase's read/write/auth data flows I've been vibe-coding tools to automate chunks of my consulting work, fell down a rabbit hole, and started building actual products. Suddenly I'm in a world of unknown-unknowns and known-unknowns. One of the bigger things to solve was understanding code the LLM generated that I didn't fully grasp. What does it touch? What reads and writes where? Is the auth path where I think it is? So I built codeflowmap. Point it at a repo and it maps the dependency and call graph, then surfaces the read / write / auth paths between files and function",show_hn,https://news.ycombinator.com/item?id=48614229
48610221,What do you do to make LLMs determine,ask_hn,https://news.ycombinator.com/item?id=48610221
48598051,Brain Frog – Can you be random enough for 11 lines of JavaScript?,show_hn,https://news.ycombinator.com/item?id=48598051
48616173,Windows UI evolution: Clicking an unassociated file,story,https://news.ycombinator.com/item?id=48616173
48589357,What is the job market like? We've all heard about layoffs; what are people's actual lived experiences when it comes to the recent changes in the job market?,ask_hn,https://news.ycombinator.com/item?id=48589357
48616622,The Scoundrel Who Steals Fruit and Apologizes Insincerely Is Having a Bad Day,story,https://news.ycombinator.com/item?id=48616622
48602191,"Fate – a joke horoscope generator utility for Linux pids Was bored and made a joke utility - a homage to the classic unix ""fortune"" command. Supplying a PID gives you a daily fortune and lucky syscalls.",show_hn,https://news.ycombinator.com/item?id=48602191
48597521,"Sideffect – Effect like syntax for Cloudflare Workflows heya HN, Sideffect is a library I built that lets you define Cloudflare Workflows as composable typed steps in a syntax similar Effect-TS. It comes with a Vite plugin that scans your code using the Typescript AST and automatically generates the Workflow bindings, env types, and wrangler config. - Workflow steps are reusable typed activities (with payload + result runtime validating schemas) - You compose them into layers with readable code (no ugly workflow entry class) - No need to manually edit wrangler.toml/jsonc for workflows - You us",show_hn,https://news.ycombinator.com/item?id=48597521
48600369,"StartupsBR – A Map of Brazilian Startups I couldn't find a simple way to explore the Brazilian startup ecosystem geographically, as I can in other places like the Bay Area or London, so I built one. The map currently includes hundreds of startups from Sao Paulo and their job opportunities. The most interesting thing I've learned so far is how clustered startup activity is in a handful of areas. I'd love to hear your thoughts. The EN version: https://www.startupsbr.com/sao-paulo",show_hn,https://news.ycombinator.com/item?id=48600369
48538114,Who do you think will win the World Championship? (Off-topic),ask_hn,https://news.ycombinator.com/item?id=48538114
48600144,"Gora – simple search across all your local coding agents Hey HN - Gora is a local cli app that indexes your chat threads across Codex, Claude Code and Pi automatically and lets you simply search across them all at once The problem I wanted to fix here for myself was that each time I directed the agent to read previous chats, it had to rediscover the folder structure and the threads stored for each coding agent. Moreover Codex and Claude Code chats disappear after a certain number of chats created locally. Many harnesses are still missing such as opencode, Amp and Gemini CLI as I rarely use the",show_hn,https://news.ycombinator.com/item?id=48600144
48615887,Explaining Kerberos from A-Z,story,https://news.ycombinator.com/item?id=48615887
48591639,Clear lang – The spec is the code,show_hn,https://news.ycombinator.com/item?id=48591639
48602376,"I built with Claude Code a bookmarks manager with a social cut Hi, I am Paolo from Italy. I have spent the last few months designing, developing and testing (my actual job is in the QA domain) a bookmarks manager platform with some help from Claude Code. The idea is to allow users to network with people with similar interests, sharing bookmarks and interesting links, libraries. The tool is free and you can try it out just entering with the guest user (no need to login or register). The guest user is created with demo bookmarks and libraries so you can look at the features. Please if you have s",show_hn,https://news.ycombinator.com/item?id=48602376
48599118,Hacker News Comments Drill Down Chrome Extension I prefer to read the HN comment threads in a drill down way instead of having all comments expanded. Also I do not enjoy the tiny (-) to collapse a thread. This extension make reading comment easier for me.,show_hn,https://news.ycombinator.com/item?id=48599118
48615879,The Midjourney Scanner,story,https://news.ycombinator.com/item?id=48615879
48553772,What's your Opinion onm he recent updates on Fable 5?,ask_hn,https://news.ycombinator.com/item?id=48553772
48548530,"Active GitHub accounts (probably) delivering malware, now what? I came across these two accounts that probably are up to no good: 1) silverstewardvice and 2) RadianFinancialHelix. Both joined and created repos the same day (Jun 7, 2026) and began their activity 2 days ago. They pretend to be projects related to the game Terraria, nothing to download in the repos but instead points to external site (https://telegra.ph) for download, both using the same URL (site/Setup-06-13-3). The telegra.ph site in turn points to https://webxpl.fun/ to ""Download from Official Website"" and to a zip-file if you",ask_hn,https://news.ycombinator.com/item?id=48548530
48617848,"Talked with the TerraSpark CEO, they are completely crazy",story,https://news.ycombinator.com/item?id=48617848
48600500,Find the right stack for your AI use case,show_hn,https://news.ycombinator.com/item?id=48600500
48618084,How LLMs Distort Our Written Language,story,https://news.ycombinator.com/item?id=48618084
48539057,"Why are Spec-kit specs like that Every spec-driven dev tool I've researched assumes an engineer writes the spec at the keyboard, as they're about to build. But that feels too late - the intent & delivery processes behind the work mean it likely got hashed out some time earlier in a doc / ticket / meeting, written into Confluence and/or Jira, losing a bit of fidelity each time, so what the engineer writes in the spec is really a copy of a copy. And where I work the non-engineers can't even get into GitHub, so a spec living next to the code isn't accessible to the product folks and designers who",ask_hn,https://news.ycombinator.com/item?id=48539057
48619100,"Refloow Photo Studio – A local, offline photo editor with on-device AI",story,https://news.ycombinator.com/item?id=48619100
48606194,Rundown - Niche Intelligence for YouTube Creators,show_hn,https://news.ycombinator.com/item?id=48606194
48608570,"TownSquare, a tiny presence layer for websites https://cauenapier.com/blog/townsquare_release/ https://cauenapier.com/blog/townsquare/",show_hn,https://news.ycombinator.com/item?id=48608570
48609200,"Macro-template, table-driven code generation for Rust",show_hn,https://news.ycombinator.com/item?id=48609200
48542064,"Hetzner increased dedicated server prices 3-4x A few months after raising prices ~30%, Hetzner has increased bare metal pricing again, this time by 3-4x: AX102: €124 -> €454 AX162 (256GB): €244 -> €844",ask_hn,https://news.ycombinator.com/item?id=48542064
48619434,Cointegration and Long-Horizon Forecasting (2025),story,https://news.ycombinator.com/item?id=48619434
48593356,Drydock – VM Sandboxes for macOS Autonomous Coding Agents,show_hn,https://news.ycombinator.com/item?id=48593356
48598408,"New anonymous-by-default social, open for public access pipoke: a social app where every single action is a signed on-chain transaction on octra. best used via chrome (desktop) and mises browser (mobile) official walkthrough: https://www.pipoke.chat/tour support help: https://discord.com/channels/1487821702028071067/1517487209102442636",ask_hn,https://news.ycombinator.com/item?id=48598408
48554072,What do people think of Apple's Siri? I'm curious of what people really think of Siri. Most of the things I've heard are pretty negative but is it just that Apple can't build a good enough assistant or is that people just don't interacting with one (in this specific way)? Would love to hear any thoughts!,ask_hn,https://news.ycombinator.com/item?id=48554072
48617094,Steve Gull's Challenge,story,https://news.ycombinator.com/item?id=48617094
48606997,"Will we start seeing tools for LLM use? Many projects and addons exists to reduce the verbosity on standard bash / git /npm etc. Commands that agents pass regularly as tools to LLMs. (eg. rtk, headroom, lean-ctx). Tool output compression does yield good token savings. Though it can lead to increased turns - effectively nullifying the per turn token savings. This is the current topology. Are we going to see a class of products and libraries that structure o/p to what models want to see?",ask_hn,https://news.ycombinator.com/item?id=48606997
48618536,I was wrong about the Midjourney ultra-sound scanner,story,https://news.ycombinator.com/item?id=48618536
48617430,The Web Is for People,story,https://news.ycombinator.com/item?id=48617430
48534205,"Tlbic: A shared prompt for humanity and the future of ASI Hello everyone, I’m sharing the 6th edition of the TLBIC (Time-Limited Local Basic Income Credit) proposal. In this version, I added a foundational “question”—a prompt addressed both to us as humans and to the AI systems that may eventually evolve toward ASI. If, in your own work or conversations with AI, you ever find a moment where such a question feels meaningful, I would be glad if it proves useful. My hope is simply that something in this document resonates with you or sparks reflection. As a reminder to myself, I intend to continu",ask_hn,https://news.ycombinator.com/item?id=48534205
48606540,"Local OCR and Image Analysis for LLMs via Apple Vision (macOS) I kept paying tokens and uploading documents to cloud APIs just to pull text out of screenshots and scanned PDFs, so I wrapped macOS's built-in Vision framework as an MCP server. Any MCP client (Claude Desktop/Code, Cursor) can call it to OCR images and PDFs, read QR/barcodes, detect faces, find document corners, and classify images — entirely on-device. Two things made it worth packaging: nothing leaves the Mac (no API keys, no network calls), and sending extracted text instead of raw page images cut tokens ~97% on the documents I",show_hn,https://news.ycombinator.com/item?id=48606540
48606908,"Passport Stamp Archive, browse real border stamps from around the world",show_hn,https://news.ycombinator.com/item?id=48606908
48590279,In-Browser FAQ LLM I am building a platform that allows users to create their own FAQ AI with their own FAQ data. It runs in a static site that can be embedded into a website. Link is to the GitHub pages site!,show_hn,https://news.ycombinator.com/item?id=48590279
48618323,Tokoscope – Automatic LLM token compression and cost monitoring in 2 lines,story,https://news.ycombinator.com/item?id=48618323
48606801,"Pytest-tia – run only the tests your Git diff affects, with receipts",show_hn,https://news.ycombinator.com/item?id=48606801
48618495,"Backporting bug fixes is dead, Project Valkey now sends in the bots",story,https://news.ycombinator.com/item?id=48618495
48564793,Low-latency NLP news pipeline written on FASM and Python,ask_hn,https://news.ycombinator.com/item?id=48564793
48613602,"Onsight: pay a local to photograph any spot in San Francisco, on demand",show_hn,https://news.ycombinator.com/item?id=48613602
48618455,Anthropic to Require ID Verification for Certain Capabilities Starting July 8,story,https://news.ycombinator.com/item?id=48618455
48599768,Claude Code for talking to potential customers,show_hn,https://news.ycombinator.com/item?id=48599768
48615798,What are your Favorite Lobste.rs Comments?,story,https://news.ycombinator.com/item?id=48615798
48600733,"Ways Of Working (WOW) - seeking tips for teamwork https://github.com/ways-of-working/ways-of-working I'm seeking your help please for suggesting ideas, articles, tactics, and the like for improving ways of working - especially if you have experience and opinions.",show_hn,https://news.ycombinator.com/item?id=48600733
48585308,"Whats the best and small open source model? I'm building a project for my company and they want to use a local model (100b max size). I think i tried all the models, the problem is that do not give a good answer even tho i gave them everything they need in terms of context to tackle any question.",ask_hn,https://news.ycombinator.com/item?id=48585308
48591866,"I built a free API cost calculator after a $340 surprise invoice I was building a small LLM-powered side project and forgot to account for my system prompt tokens. 800 tokens × 2,000 requests/day × input token rate = $340 invoice I wasn't expecting. Built APICalculators to avoid doing this math in spreadsheets every time. It now covers 16 calculators: LLM APIs (GPT-4o, Claude, Gemini), vector databases (Pinecone, Qdrant, Supabase), serverless (Lambda, Cloudflare Workers), auth providers (Clerk, Auth0), payment processors (Stripe vs Paddle), and cloud VPS comparison. Everything runs in the brow",show_hn,https://news.ycombinator.com/item?id=48591866
48548514,"How long have you been looking for a job? For me personally, I was laid off around a year and 3 months ago. I've gotten many interviews but no success. Just wondering how it's going for others. For context I'm a software engineer (unexpected, I know).",ask_hn,https://news.ycombinator.com/item?id=48548514
48588831,"I'm lost. How can I define ICP (Ideal Customer Profile)? I successfully completed a pilot with a customer in niche industry. But it’s difficult for me to reach out to other customers. In the meantime, we had inbound customers for our horizontal approach until we lost some SEO keywords. Many mentors and investors recommended us to focus on narrow ICP, but it hasn’t worked for us yet while losing the organic traffic because of the tries. What should I do? Should I rollback? I’m lost and frustrated.",ask_hn,https://news.ycombinator.com/item?id=48588831
48619088,The New Cloud in the Stochastic CPU Era,story,https://news.ycombinator.com/item?id=48619088
48583012,"Perfect code, zero ROI: How do you fix ""conceptual bugs""? When outsourcing AI, building the wrong thing is worse than writing bad code. How do you keep remote developers aligned with your business goals?",ask_hn,https://news.ycombinator.com/item?id=48583012
48607248,"Chrome Extension – Donor Metrics Checker with Recommendations The extension parses all links on a given webpage or analyzes the current domain to provide an instant breakdown of essential SEO metrics, such as DR, DA, and Majestic. It also gives recommendations on whether it's worth using the donor for link placement.",show_hn,https://news.ycombinator.com/item?id=48607248
48617782,The case against geometric algebra (2024),story,https://news.ycombinator.com/item?id=48617782
48613944,"What are your parameter count estimates for Opus 4.8 and GPT-5.5? I know frontier labs keep their flagship sizes top secret, but I'm curious what the current engineering consensus is.",ask_hn,https://news.ycombinator.com/item?id=48613944
48577739,What AI memory system or workflow are you working on? What's your workflow looking like?,ask_hn,https://news.ycombinator.com/item?id=48577739
48570641,"Struggling for My Startup Hi, just call me alessandro for now. i never used hacker news. or twitter to write about thing. But im genuinely struggling for my startup. I have many products in line but focused on few. At this point im just self funded and delusional. If i ever to make a new social media then yea i can create a platform in few week with or without ai, everyone can do that. In this pov, if im mark then I need eduardo. or if i were to create something like apple then i can be wozniak then i need steve. Either way, i do need someone whos actually sees what im trying to do, understand",ask_hn,https://news.ycombinator.com/item?id=48570641
48595125,"Foldkit vs. React, the same pixel art editor implemented in both Hi HN, I'm the creator of Foldkit, a TypeScript framework built on Effect and inspired by the Elm Architecture. This page compares the same pixel art editor implemented in React and Foldkit side-by-side. Rather than focusing on benchmarks or isolated examples, I wanted to compare what building and maintaining the same application feels like in each architecture. The comparison includes state management, UI, async operations, side effects, application structure, and testing.",show_hn,https://news.ycombinator.com/item?id=48595125
48597861,"None-US Claude users: beware if used Fable – account suspension experience On Wednesday June 17 I woke up at 6:48 AM (Eastern) local time to an email from Anthropic with the subject: “Your account has been suspended.” It basically says an internal investigation of “suspicious signals” indicates I may be in violation of a supported country policy, and that they revoked my access to Claude. It was followed by two more emails at the exact same time, stating the same thing. I was refunded too: two refunds (one for credits, one for my monthly membership). For context, I’ve been a Claude member for",ask_hn,https://news.ycombinator.com/item?id=48597861
48538711,"Did you try Claude's ""Fable 5"" model before it was pulled? I did. And it got me thinking. For those delivering customer-facing digital products and systems—especially in companies where slow go-to-market speed can have real impact—being able to ship new products, patches, and resolve support issues faster than competitors is a clear advantage. We often hear that time is of the essence. Time to market can be the difference between a customer choosing your digital product over a competitor’s. Here’s a further question: If go-to-market time is reduced, will LLM search prioritise speed when it eva",ask_hn,https://news.ycombinator.com/item?id=48538711
48616325,"Psychological warfare was once an afterthought, its now the primary battleground",story,https://news.ycombinator.com/item?id=48616325
48618379,How the social media ban could reshape how all of us use the internet,story,https://news.ycombinator.com/item?id=48618379
48618362,Future of Programming? With AI writing most of the code how does the future of programming looks like?,ask_hn,https://news.ycombinator.com/item?id=48618362
48576393,"What models are powering your product's AI features? Not coding assistants or agents, and not things that obviously would just use the latest frontier model like really hard work. I'm talking about the daily AI features users interact with directly: generating content, rewriting things, recommendations, workflow helpers, contextual suggestions, etc. For my app I mostly use Gemini Flash via OpenRouter because the workloads are fairly structured. It works well enough, but there are now dozens of models available and I'm not sure how most teams are evaluating them. Are people building proper eval",ask_hn,https://news.ycombinator.com/item?id=48576393
48590971,"I built a ""living proof-of-work"" profile for builders",show_hn,https://news.ycombinator.com/item?id=48590971
48616239,"Pyor – A desktop PR reviewer for the diffs GitHub chokes on Show HN: Pyor - A better alternative to Github for reviewing PRs since the introduction of AI, the bottleneck for shipping code shifted from producing code to reviewing it, and the PR reviewing experience on Github is lackluster, leaving a lot to be desired. my team now ships too much code and it sits in review for too long, review AI code is not easy and we need a better tool to review code, especially on large PRs. So I built Pyor, a website and a performant desktop app to review code at least 3x faster compared to Github (from expe",show_hn,https://news.ycombinator.com/item?id=48616239
48616308,Bab: A hash function for content-addressable storage,story,https://news.ycombinator.com/item?id=48616308
48617442,The Grammar of Coding Agents,story,https://news.ycombinator.com/item?id=48617442
48616924,The Serpent in the Grove,story,https://news.ycombinator.com/item?id=48616924
48566316,"Just scammed for $5207.11 by ""10-4 by WEX"" (Mercury Personal) Just curious whether anyone's seen this scam? 10-4 by WEX is a diesel rewards program for truckers in the USA which is likely usually considered a low-risk merchant. This was with a Mercury personal debit. The physical card has been with me nonstop and it's also on my Apple wallet. The charges happened on June 15. I have been in the UK since May 17. And now for the reason I am actually asking HN: Any idea what this could have been? Maybe a card skimmer? I bought fuel at Tesco and Shell (likely low-risk). Obviously cancelled the card",ask_hn,https://news.ycombinator.com/item?id=48566316
48618488,Teach your kids absolute (perfect) pitch,show_hn,https://news.ycombinator.com/item?id=48618488
48619147,Daily_stock_analysis: LLM-powered multi-market stock analysis system,story,https://news.ycombinator.com/item?id=48619147
48539681,"Are we asking the right questions? As AI advancements continue at a pace I believed to be unsustainable up until not long ago, I see folks in the tech industry falling in one of these two groups: - hypers, extremely happy to see ""reasoning"" becoming a commodity and thinking that they'll finally be able to heal their inferiority complex - detractors, trying to cope with the current situation by highlighting the limitation of AI There's many sub categories of course, but those are the main ones I notice. What I can't understand is why the discussion doesn't go deeper. We don't need AI to be that",ask_hn,https://news.ycombinator.com/item?id=48539681
48617625,Dialog Society: Ezra Klein Comments,story,https://news.ycombinator.com/item?id=48617625
48564757,"How likely is it that SpaceX buys OpenAI? Given their inflated value, they could easily float this idea and the stock is gonna go bonkers!! It might turn out a good exit for OpenAI too.",ask_hn,https://news.ycombinator.com/item?id=48564757
48618565,Apple Internals: Swift in the Kernel,story,https://news.ycombinator.com/item?id=48618565
48615939,FFmpegKit NDK r26c patch and maintained Android fork,story,https://news.ycombinator.com/item?id=48615939
48618501,Why the Cookbook Endures,story,https://news.ycombinator.com/item?id=48618501
48614868,"Cc-fleet – run other LLMs as Claude Code workers, your sub drives",show_hn,https://news.ycombinator.com/item?id=48614868
48615924,How do we prevent Bitrot?,story,https://news.ycombinator.com/item?id=48615924
48616807,Selling my multi-tenant dental SaaS codebase (Vue/Node/PostgreSQL),story,https://news.ycombinator.com/item?id=48616807
48533067,"Is anyone growing further from capitalism? Long story short, I used to be excited about the possibility of building something and earning significant money from it. I used to think a couple people making a couple million or even up to a billion is cool in some way. Building a startup seemed like a vehicle of social mobility. 2 or 3 million dollars is about the range where I can buy a really nice house, set up a basic farm and my to-be-born kids could choose education paths based solely on their interests. That's a lot more money than I or my parents ever had, but I honestly don't want more. If",ask_hn,https://news.ycombinator.com/item?id=48533067
48595587,"Is Google's AI Mode and AI summaries now gone for everyone in EU? It was there yesterday, I believe. VPN'ed into USA, and it comes back. I assume it's related to the recent EU decision making Google responsible for AI quote accuracy?",ask_hn,https://news.ycombinator.com/item?id=48595587
48616247,Europeans should learn to love the air conditioner,story,https://news.ycombinator.com/item?id=48616247
48582803,Tools for checking traffic of website subpages I want to check the traffic and traffic sources of subdomains on various platforms. Are there any reliable tools besides Semrush and SimilarWeb?,ask_hn,https://news.ycombinator.com/item?id=48582803
48574862,UK government built an AI tool to digitise historic planning records A few useful links: - https://mhclgdigital.blog.gov.uk/2025/06/12/extract-using-ai-to-unlock-historic-planning-data/ - https://github.com/digital-land/digital-land/issues/360 - https://ai.gov.uk/evaluations/extract-evaluation/,ask_hn,https://news.ycombinator.com/item?id=48574862
48617640,"Didon – AI workday reports for productivity analysis As an indie engineer, I wanted some real feedback on my productivity, like having an actual external boss. I tried using time trackers (even a physical timer), but they weren't good at tracking everything. So I built Didon, an AI time tracker that watches the screen periodically and generates work logs, then summarizes them into your workday report.",show_hn,https://news.ycombinator.com/item?id=48617640
48616286,Moving beyond fiat-based: A tensor-network model for resource-abundance,story,https://news.ycombinator.com/item?id=48616286
48591061,AutomateOrNot – decide if you should automate a test,show_hn,https://news.ycombinator.com/item?id=48591061
48616515,Do MCP's use more tokens than CLI's?,story,https://news.ycombinator.com/item?id=48616515
48616864,Open Ralph Wiggum – Autonomous Agentic Loop,story,https://news.ycombinator.com/item?id=48616864
48589748,Agirails – Two AI agents negotiated and settled USDC payment over email,show_hn,https://news.ycombinator.com/item?id=48589748
48616077,Ethereum: Still Chasing Sovereignty,story,https://news.ycombinator.com/item?id=48616077
48608707,Zero-config session-taste packer for AI agents,show_hn,https://news.ycombinator.com/item?id=48608707
48616779,The Expressive Power of Programming Languages (2019),story,https://news.ycombinator.com/item?id=48616779
48616865,Maco – Let your agent rg a filesystem of MCP tools and run them as code,story,https://news.ycombinator.com/item?id=48616865
48614286,Agentic coding workflows built on Git worktrees and task evidence,show_hn,https://news.ycombinator.com/item?id=48614286
48609838,I mapped every privacy claim in my messenger to its source code,show_hn,https://news.ycombinator.com/item?id=48609838
48619310,Scion: A next-generation inter-domain routing architecture,story,https://news.ycombinator.com/item?id=48619310
48611785,"An n8n alternative where coding agents build the workflows, not humans n8n is built for humans dragging nodes on a canvas. That breaks down at B2B scale (embedding in a product, multi-tenant scalability, etc). n8n does have an MCP server so agents can create workflows too, but it outputs raw JSON. That's fine for n8n's engine, but painful for a coding agent (or a human reviewing its output) to read, write, diff, or debug. I'm building an alternative where workflows are authored by a coding agent in [a more dev-legible format] instead of JSON blobs, and execute it at scale.",show_hn,https://news.ycombinator.com/item?id=48611785
48611389,A News Data Visualizer Visualization of news stories across various outlets. It links to a recent senate case because that's a good representation. No company behind this just for fun.,show_hn,https://news.ycombinator.com/item?id=48611389
